3.6247 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([0., 0., 0.]), colorSpace='rgb', fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x141E84B0>, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x166A1630>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
28.2655 	EXP 	blk5: color = 'darkgrey'
28.2655 	EXP 	blk4: fillColor = 'darkgrey'
28.2655 	EXP 	blk4: lineColor = 'darkgrey'
28.2655 	EXP 	blk4: color = 'darkgrey'
28.2822 	EXP 	blk1: fillColor = 'darkgrey'
28.2822 	EXP 	blk1: lineColor = 'darkgrey'
28.2822 	EXP 	blk1: color = 'darkgrey'
28.2822 	EXP 	blk1: fillColor = 'darkgrey'
28.2822 	EXP 	blk1: lineColor = 'darkgrey'
28.2822 	EXP 	blk1: color = 'darkgrey'
28.2822 	EXP 	blk5: fillColor = 'darkgrey'
28.2822 	EXP 	blk5: lineColor = 'darkgrey'
28.2822 	EXP 	blk5: color = 'darkgrey'
28.2822 	EXP 	blk4: fillColor = 'darkgrey'
28.2822 	EXP 	blk4: lineColor = 'darkgrey'
28.2822 	EXP 	blk4: color = 'darkgrey'
28.2991 	EXP 	blk1: fillColor = 'darkgrey'
28.2991 	EXP 	blk1: lineColor = 'darkgrey'
28.2991 	EXP 	blk1: color = 'darkgrey'
28.2991 	EXP 	blk1: fillColor = 'darkgrey'
28.2991 	EXP 	blk1: lineColor = 'darkgrey'
28.2991 	EXP 	blk1: color = 'darkgrey'
28.2991 	EXP 	blk5: fillColor = 'darkgrey'
28.2991 	EXP 	blk5: lineColor = 'darkgrey'
28.2991 	EXP 	blk5: color = 'darkgrey'
28.2991 	EXP 	blk4: fillColor = 'darkgrey'
28.2991 	EXP 	blk4: lineColor = 'darkgrey'
28.2991 	EXP 	blk4: color = 'darkgrey'
28.3159 	EXP 	blk1: fillColor = 'darkgrey'
28.3159 	EXP 	blk1: lineColor = 'darkgrey'
28.3159 	EXP 	blk1: color = 'darkgrey'
28.3159 	EXP 	blk1: fillColor = 'darkgrey'
28.3159 	EXP 	blk1: lineColor = 'darkgrey'
28.3159 	EXP 	blk1: color = 'darkgrey'
28.3159 	EXP 	blk5: fillColor = 'darkgrey'
28.3159 	EXP 	blk5: lineColor = 'darkgrey'
28.3159 	EXP 	blk5: color = 'darkgrey'
28.3159 	EXP 	blk4: fillColor = 'darkgrey'
28.3159 	EXP 	blk4: lineColor = 'darkgrey'
28.3159 	EXP 	blk4: color = 'darkgrey'
28.3321 	EXP 	blk1: fillColor = 'darkgrey'
28.3321 	EXP 	blk1: lineColor = 'darkgrey'
28.3321 	EXP 	blk1: color = 'darkgrey'
28.3321 	EXP 	blk1: fillColor = 'darkgrey'
28.3321 	EXP 	blk1: lineColor = 'darkgrey'
28.3321 	EXP 	blk1: color = 'darkgrey'
28.3321 	EXP 	blk5: fillColor = 'darkgrey'
28.3321 	EXP 	blk5: lineColor = 'darkgrey'
28.3321 	EXP 	blk5: color = 'darkgrey'
28.3321 	EXP 	blk4: fillColor = 'darkgrey'
28.3321 	EXP 	blk4: lineColor = 'darkgrey'
28.3321 	EXP 	blk4: color = 'darkgrey'
28.3488 	EXP 	blk1: fillColor = 'darkgrey'
28.3488 	EXP 	blk1: lineColor = 'darkgrey'
28.3488 	EXP 	blk1: color = 'darkgrey'
28.3488 	EXP 	blk1: fillColor = 'darkgrey'
28.3488 	EXP 	blk1: lineColor = 'darkgrey'
28.3488 	EXP 	blk1: color = 'darkgrey'
28.3488 	EXP 	blk5: fillColor = 'darkgrey'
28.3488 	EXP 	blk5: lineColor = 'darkgrey'
28.3488 	EXP 	blk5: color = 'darkgrey'
28.3488 	EXP 	blk4: fillColor = 'darkgrey'
28.3488 	EXP 	blk4: lineColor = 'darkgrey'
28.3488 	EXP 	blk4: color = 'darkgrey'
28.3656 	EXP 	blk1: fillColor = 'darkgrey'
28.3656 	EXP 	blk1: lineColor = 'darkgrey'
28.3656 	EXP 	blk1: color = 'darkgrey'
28.3656 	EXP 	blk1: fillColor = 'darkgrey'
28.3656 	EXP 	blk1: lineColor = 'darkgrey'
28.3656 	EXP 	blk1: color = 'darkgrey'
28.3656 	EXP 	blk5: fillColor = 'darkgrey'
28.3656 	EXP 	blk5: lineColor = 'darkgrey'
28.3656 	EXP 	blk5: color = 'darkgrey'
28.3656 	EXP 	blk4: fillColor = 'darkgrey'
28.3656 	EXP 	blk4: lineColor = 'darkgrey'
28.3656 	EXP 	blk4: color = 'darkgrey'
28.3821 	EXP 	blk1: fillColor = 'darkgrey'
28.3821 	EXP 	blk1: lineColor = 'darkgrey'
28.3821 	EXP 	blk1: color = 'darkgrey'
28.3821 	EXP 	blk1: fillColor = 'darkgrey'
28.3821 	EXP 	blk1: lineColor = 'darkgrey'
28.3821 	EXP 	blk1: color = 'darkgrey'
28.3821 	EXP 	blk5: fillColor = 'darkgrey'
28.3821 	EXP 	blk5: lineColor = 'darkgrey'
28.3821 	EXP 	blk5: color = 'darkgrey'
28.3821 	EXP 	blk4: fillColor = 'darkgrey'
28.3821 	EXP 	blk4: lineColor = 'darkgrey'
28.3821 	EXP 	blk4: color = 'darkgrey'
28.3990 	EXP 	blk1: fillColor = 'darkgrey'
28.3990 	EXP 	blk1: lineColor = 'darkgrey'
28.3990 	EXP 	blk1: color = 'darkgrey'
28.3990 	EXP 	blk1: fillColor = 'darkgrey'
28.3990 	EXP 	blk1: lineColor = 'darkgrey'
28.3990 	EXP 	blk1: color = 'darkgrey'
28.3990 	EXP 	blk5: fillColor = 'darkgrey'
28.3990 	EXP 	blk5: lineColor = 'darkgrey'
28.3990 	EXP 	blk5: color = 'darkgrey'
28.3990 	EXP 	blk4: fillColor = 'darkgrey'
28.3990 	EXP 	blk4: lineColor = 'darkgrey'
28.3990 	EXP 	blk4: color = 'darkgrey'
28.3997 	DATA 	Mouse: Left button down, pos=(1374,406)
28.4011 	EXP 	New trial (rep=4, index=0): OrderedDict([('sequence', ['blk1', 'blk2', 'blk3', 'blk4', 'blk5']), ('blockDuration', 0.5)])
28.4157 	EXP 	blk1: fillColor = 'darkgrey'
28.4157 	EXP 	blk1: lineColor = 'darkgrey'
28.4157 	EXP 	blk1: color = 'darkgrey'
28.4157 	EXP 	blk1: fillColor = 'darkgrey'
28.4157 	EXP 	blk1: lineColor = 'darkgrey'
28.4157 	EXP 	blk1: color = 'darkgrey'
28.4157 	EXP 	blk5: fillColor = 'darkgrey'
28.4157 	EXP 	blk5: lineColor = 'darkgrey'
28.4157 	EXP 	blk5: color = 'darkgrey'
28.4157 	EXP 	blk4: fillColor = 'darkgrey'
28.4157 	EXP 	blk4: lineColor = 'darkgrey'
28.4157 	EXP 	blk4: color = 'darkgrey'
28.4157 	EXP 	blk2: fillColor = 'darkgrey'
28.4157 	EXP 	blk2: lineColor = 'darkgrey'
28.4157 	EXP 	blk2: color = 'darkgrey'
28.4157 	EXP 	blk1: autoDraw = False
28.4157 	EXP 	blk2: autoDraw = False
28.4157 	EXP 	blk3: autoDraw = False
28.4157 	EXP 	blk4: autoDraw = False
28.4157 	EXP 	blk5: autoDraw = False
28.4157 	EXP 	blank: autoDraw = True
28.4663 	DATA 	Mouse:  Left button up, pos=(1373,404)
28.9161 	EXP 	blank: autoDraw = False
28.9161 	EXP 	blank: autoDraw = False
28.9161 	EXP 	blk1: pos = array([-0.02585451, -0.33946081])
28.9161 	EXP 	blk1: fillColor = 'white'
28.9161 	EXP 	blk1: lineColor = 'white'
28.9161 	EXP 	blk1: color = 'white'
28.9161 	EXP 	blk2: pos = array([-0.06661861,  0.2698879 ])
28.9161 	EXP 	blk2: fillColor = 'white'
28.9161 	EXP 	blk2: lineColor = 'white'
28.9161 	EXP 	blk2: color = 'white'
28.9161 	EXP 	blk3: pos = array([-0.19974739,  0.09253708])
28.9161 	EXP 	blk3: fillColor = 'white'
28.9161 	EXP 	blk3: lineColor = 'white'
28.9161 	EXP 	blk3: color = 'white'
28.9161 	EXP 	blk4: pos = array([ 0.34245182, -0.39208934])
28.9161 	EXP 	blk4: fillColor = 'white'
28.9161 	EXP 	blk4: lineColor = 'white'
28.9161 	EXP 	blk4: color = 'white'
28.9161 	EXP 	blk5: pos = array([-0.16416544,  0.29494776])
28.9161 	EXP 	blk5: fillColor = 'white'
28.9161 	EXP 	blk5: lineColor = 'white'
28.9161 	EXP 	blk5: color = 'white'
28.9161 	EXP 	blk1: autoDraw = True
28.9161 	EXP 	blk2: autoDraw = True
28.9161 	EXP 	blk3: autoDraw = True
28.9161 	EXP 	blk4: autoDraw = True
28.9161 	EXP 	blk5: autoDraw = True
29.4166 	EXP 	blk1: fillColor = 'red'
29.4166 	EXP 	blk1: lineColor = 'red'
29.4166 	EXP 	blk1: color = 'red'
29.9171 	EXP 	blk1: fillColor = 'white'
29.9171 	EXP 	blk1: lineColor = 'white'
29.9171 	EXP 	blk1: color = 'white'
29.9171 	EXP 	blk2: fillColor = 'red'
29.9171 	EXP 	blk2: lineColor = 'red'
29.9171 	EXP 	blk2: color = 'red'
30.4175 	EXP 	blk2: fillColor = 'white'
30.4175 	EXP 	blk2: lineColor = 'white'
30.4175 	EXP 	blk2: color = 'white'
30.4175 	EXP 	blk3: fillColor = 'red'
30.4175 	EXP 	blk3: lineColor = 'red'
30.4175 	EXP 	blk3: color = 'red'
30.9180 	EXP 	blk3: fillColor = 'white'
30.9180 	EXP 	blk3: lineColor = 'white'
30.9180 	EXP 	blk3: color = 'white'
30.9180 	EXP 	blk4: fillColor = 'red'
30.9180 	EXP 	blk4: lineColor = 'red'
30.9180 	EXP 	blk4: color = 'red'
31.4185 	EXP 	blk4: fillColor = 'white'
31.4185 	EXP 	blk4: lineColor = 'white'
31.4185 	EXP 	blk4: color = 'white'
31.4185 	EXP 	blk5: fillColor = 'red'
31.4185 	EXP 	blk5: lineColor = 'red'
31.4185 	EXP 	blk5: color = 'red'
31.8696 	DATA 	Mouse: Left button down, pos=(941,180)
31.9191 	EXP 	blk5: fillColor = 'white'
31.9191 	EXP 	blk5: lineColor = 'white'
31.9191 	EXP 	blk5: color = 'white'
31.9863 	DATA 	Mouse:  Left button up, pos=(941,180)
32.4703 	DATA 	Mouse: Left button down, pos=(896,813)
32.4865 	EXP 	blk2: fillColor = 'darkgrey'
32.4865 	EXP 	blk2: lineColor = 'darkgrey'
32.4865 	EXP 	blk2: color = 'darkgrey'
32.5031 	EXP 	blk2: fillColor = 'darkgrey'
32.5031 	EXP 	blk2: lineColor = 'darkgrey'
32.5031 	EXP 	blk2: color = 'darkgrey'
32.5196 	EXP 	blk2: fillColor = 'darkgrey'
32.5196 	EXP 	blk2: lineColor = 'darkgrey'
32.5196 	EXP 	blk2: color = 'darkgrey'
32.5365 	EXP 	blk2: fillColor = 'darkgrey'
32.5365 	EXP 	blk2: lineColor = 'darkgrey'
32.5365 	EXP 	blk2: color = 'darkgrey'
32.5368 	DATA 	Mouse:  Left button up, pos=(894,811)
32.5531 	EXP 	blk2: fillColor = 'darkgrey'
32.5531 	EXP 	blk2: lineColor = 'darkgrey'
32.5531 	EXP 	blk2: color = 'darkgrey'
32.5699 	EXP 	blk2: fillColor = 'darkgrey'
32.5699 	EXP 	blk2: lineColor = 'darkgrey'
32.5699 	EXP 	blk2: color = 'darkgrey'
32.5866 	EXP 	blk2: fillColor = 'darkgrey'
32.5866 	EXP 	blk2: lineColor = 'darkgrey'
32.5866 	EXP 	blk2: color = 'darkgrey'
32.6031 	EXP 	blk2: fillColor = 'darkgrey'
32.6031 	EXP 	blk2: lineColor = 'darkgrey'
32.6031 	EXP 	blk2: color = 'darkgrey'
32.6198 	EXP 	blk2: fillColor = 'darkgrey'
32.6198 	EXP 	blk2: lineColor = 'darkgrey'
32.6198 	EXP 	blk2: color = 'darkgrey'
32.6364 	EXP 	blk2: fillColor = 'darkgrey'
32.6364 	EXP 	blk2: lineColor = 'darkgrey'
32.6364 	EXP 	blk2: color = 'darkgrey'
32.6532 	EXP 	blk2: fillColor = 'darkgrey'
32.6532 	EXP 	blk2: lineColor = 'darkgrey'
32.6532 	EXP 	blk2: color = 'darkgrey'
32.6700 	EXP 	blk2: fillColor = 'darkgrey'
32.6700 	EXP 	blk2: lineColor = 'darkgrey'
32.6700 	EXP 	blk2: color = 'darkgrey'
32.6863 	EXP 	blk2: fillColor = 'darkgrey'
32.6863 	EXP 	blk2: lineColor = 'darkgrey'
32.6863 	EXP 	blk2: color = 'darkgrey'
32.7033 	EXP 	blk2: fillColor = 'darkgrey'
32.7033 	EXP 	blk2: lineColor = 'darkgrey'
32.7033 	EXP 	blk2: color = 'darkgrey'
32.7198 	EXP 	blk2: fillColor = 'darkgrey'
32.7198 	EXP 	blk2: lineColor = 'darkgrey'
32.7198 	EXP 	blk2: color = 'darkgrey'
32.7367 	EXP 	blk2: fillColor = 'darkgrey'
32.7367 	EXP 	blk2: lineColor = 'darkgrey'
32.7367 	EXP 	blk2: color = 'darkgrey'
32.7533 	EXP 	blk2: fillColor = 'darkgrey'
32.7533 	EXP 	blk2: lineColor = 'darkgrey'
32.7533 	EXP 	blk2: color = 'darkgrey'
32.7700 	EXP 	blk2: fillColor = 'darkgrey'
32.7700 	EXP 	blk2: lineColor = 'darkgrey'
32.7700 	EXP 	blk2: color = 'darkgrey'
32.7867 	EXP 	blk2: fillColor = 'darkgrey'
32.7867 	EXP 	blk2: lineColor = 'darkgrey'
32.7867 	EXP 	blk2: color = 'darkgrey'
32.8033 	EXP 	blk2: fillColor = 'darkgrey'
32.8033 	EXP 	blk2: lineColor = 'darkgrey'
32.8033 	EXP 	blk2: color = 'darkgrey'
32.8198 	EXP 	blk2: fillColor = 'darkgrey'
32.8198 	EXP 	blk2: lineColor = 'darkgrey'
32.8198 	EXP 	blk2: color = 'darkgrey'
32.8366 	EXP 	blk2: fillColor = 'darkgrey'
32.8366 	EXP 	blk2: lineColor = 'darkgrey'
32.8366 	EXP 	blk2: color = 'darkgrey'
32.8384 	DATA 	Mouse: Left button down, pos=(755,635)
32.8537 	EXP 	blk2: fillColor = 'darkgrey'
32.8537 	EXP 	blk2: lineColor = 'darkgrey'
32.8537 	EXP 	blk2: color = 'darkgrey'
32.8537 	EXP 	blk3: fillColor = 'darkgrey'
32.8537 	EXP 	blk3: lineColor = 'darkgrey'
32.8537 	EXP 	blk3: color = 'darkgrey'
32.8701 	EXP 	blk2: fillColor = 'darkgrey'
32.8701 	EXP 	blk2: lineColor = 'darkgrey'
32.8701 	EXP 	blk2: color = 'darkgrey'
32.8701 	EXP 	blk3: fillColor = 'darkgrey'
32.8701 	EXP 	blk3: lineColor = 'darkgrey'
32.8701 	EXP 	blk3: color = 'darkgrey'
32.8867 	EXP 	blk2: fillColor = 'darkgrey'
32.8867 	EXP 	blk2: lineColor = 'darkgrey'
32.8867 	EXP 	blk2: color = 'darkgrey'
32.8867 	EXP 	blk3: fillColor = 'darkgrey'
32.8867 	EXP 	blk3: lineColor = 'darkgrey'
32.8867 	EXP 	blk3: color = 'darkgrey'
32.9035 	EXP 	blk2: fillColor = 'darkgrey'
32.9035 	EXP 	blk2: lineColor = 'darkgrey'
32.9035 	EXP 	blk2: color = 'darkgrey'
32.9035 	EXP 	blk3: fillColor = 'darkgrey'
32.9035 	EXP 	blk3: lineColor = 'darkgrey'
32.9035 	EXP 	blk3: color = 'darkgrey'
32.9200 	EXP 	blk2: fillColor = 'darkgrey'
32.9200 	EXP 	blk2: lineColor = 'darkgrey'
32.9200 	EXP 	blk2: color = 'darkgrey'
32.9200 	EXP 	blk3: fillColor = 'darkgrey'
32.9200 	EXP 	blk3: lineColor = 'darkgrey'
32.9200 	EXP 	blk3: color = 'darkgrey'
32.9368 	EXP 	blk2: fillColor = 'darkgrey'
32.9368 	EXP 	blk2: lineColor = 'darkgrey'
32.9368 	EXP 	blk2: color = 'darkgrey'
32.9368 	EXP 	blk3: fillColor = 'darkgrey'
32.9368 	EXP 	blk3: lineColor = 'darkgrey'
32.9368 	EXP 	blk3: color = 'darkgrey'
32.9536 	EXP 	blk2: fillColor = 'darkgrey'
32.9536 	EXP 	blk2: lineColor = 'darkgrey'
32.9536 	EXP 	blk2: color = 'darkgrey'
32.9536 	EXP 	blk3: fillColor = 'darkgrey'
32.9536 	EXP 	blk3: lineColor = 'darkgrey'
32.9536 	EXP 	blk3: color = 'darkgrey'
32.9540 	DATA 	Mouse:  Left button up, pos=(755,645)
32.9703 	EXP 	blk2: fillColor = 'darkgrey'
32.9703 	EXP 	blk2: lineColor = 'darkgrey'
32.9703 	EXP 	blk2: color = 'darkgrey'
32.9703 	EXP 	blk3: fillColor = 'darkgrey'
32.9703 	EXP 	blk3: lineColor = 'darkgrey'
32.9703 	EXP 	blk3: color = 'darkgrey'
32.9870 	EXP 	blk2: fillColor = 'darkgrey'
32.9870 	EXP 	blk2: lineColor = 'darkgrey'
32.9870 	EXP 	blk2: color = 'darkgrey'
32.9870 	EXP 	blk3: fillColor = 'darkgrey'
32.9870 	EXP 	blk3: lineColor = 'darkgrey'
32.9870 	EXP 	blk3: color = 'darkgrey'
33.0036 	EXP 	blk2: fillColor = 'darkgrey'
33.0036 	EXP 	blk2: lineColor = 'darkgrey'
33.0036 	EXP 	blk2: color = 'darkgrey'
33.0036 	EXP 	blk3: fillColor = 'darkgrey'
33.0036 	EXP 	blk3: lineColor = 'darkgrey'
33.0036 	EXP 	blk3: color = 'darkgrey'
33.0202 	EXP 	blk2: fillColor = 'darkgrey'
33.0202 	EXP 	blk2: lineColor = 'darkgrey'
33.0202 	EXP 	blk2: color = 'darkgrey'
33.0202 	EXP 	blk3: fillColor = 'darkgrey'
33.0202 	EXP 	blk3: lineColor = 'darkgrey'
33.0202 	EXP 	blk3: color = 'darkgrey'
33.0369 	EXP 	blk2: fillColor = 'darkgrey'
33.0369 	EXP 	blk2: lineColor = 'darkgrey'
33.0369 	EXP 	blk2: color = 'darkgrey'
33.0369 	EXP 	blk3: fillColor = 'darkgrey'
33.0369 	EXP 	blk3: lineColor = 'darkgrey'
33.0369 	EXP 	blk3: color = 'darkgrey'
33.0535 	EXP 	blk2: fillColor = 'darkgrey'
33.0535 	EXP 	blk2: lineColor = 'darkgrey'
33.0535 	EXP 	blk2: color = 'darkgrey'
33.0535 	EXP 	blk3: fillColor = 'darkgrey'
33.0535 	EXP 	blk3: lineColor = 'darkgrey'
33.0535 	EXP 	blk3: color = 'darkgrey'
33.0700 	EXP 	blk2: fillColor = 'darkgrey'
33.0700 	EXP 	blk2: lineColor = 'darkgrey'
33.0700 	EXP 	blk2: color = 'darkgrey'
33.0700 	EXP 	blk3: fillColor = 'darkgrey'
33.0700 	EXP 	blk3: lineColor = 'darkgrey'
33.0700 	EXP 	blk3: color = 'darkgrey'
33.0870 	EXP 	blk2: fillColor = 'darkgrey'
33.0870 	EXP 	blk2: lineColor = 'darkgrey'
33.0870 	EXP 	blk2: color = 'darkgrey'
33.0870 	EXP 	blk3: fillColor = 'darkgrey'
33.0870 	EXP 	blk3: lineColor = 'darkgrey'
33.0870 	EXP 	blk3: color = 'darkgrey'
33.1037 	EXP 	blk2: fillColor = 'darkgrey'
33.1037 	EXP 	blk2: lineColor = 'darkgrey'
33.1037 	EXP 	blk2: color = 'darkgrey'
33.1037 	EXP 	blk3: fillColor = 'darkgrey'
33.1037 	EXP 	blk3: lineColor = 'darkgrey'
33.1037 	EXP 	blk3: color = 'darkgrey'
33.1205 	EXP 	blk2: fillColor = 'darkgrey'
33.1205 	EXP 	blk2: lineColor = 'darkgrey'
33.1205 	EXP 	blk2: color = 'darkgrey'
33.1205 	EXP 	blk3: fillColor = 'darkgrey'
33.1205 	EXP 	blk3: lineColor = 'darkgrey'
33.1205 	EXP 	blk3: color = 'darkgrey'
33.1371 	EXP 	blk2: fillColor = 'darkgrey'
33.1371 	EXP 	blk2: lineColor = 'darkgrey'
33.1371 	EXP 	blk2: color = 'darkgrey'
33.1371 	EXP 	blk3: fillColor = 'darkgrey'
33.1371 	EXP 	blk3: lineColor = 'darkgrey'
33.1371 	EXP 	blk3: color = 'darkgrey'
33.1536 	EXP 	blk2: fillColor = 'darkgrey'
33.1536 	EXP 	blk2: lineColor = 'darkgrey'
33.1536 	EXP 	blk2: color = 'darkgrey'
33.1536 	EXP 	blk3: fillColor = 'darkgrey'
33.1536 	EXP 	blk3: lineColor = 'darkgrey'
33.1536 	EXP 	blk3: color = 'darkgrey'
33.1703 	EXP 	blk2: fillColor = 'darkgrey'
33.1703 	EXP 	blk2: lineColor = 'darkgrey'
33.1703 	EXP 	blk2: color = 'darkgrey'
33.1703 	EXP 	blk3: fillColor = 'darkgrey'
33.1703 	EXP 	blk3: lineColor = 'darkgrey'
33.1703 	EXP 	blk3: color = 'darkgrey'
33.1871 	EXP 	blk2: fillColor = 'darkgrey'
33.1871 	EXP 	blk2: lineColor = 'darkgrey'
33.1871 	EXP 	blk2: color = 'darkgrey'
33.1871 	EXP 	blk3: fillColor = 'darkgrey'
33.1871 	EXP 	blk3: lineColor = 'darkgrey'
33.1871 	EXP 	blk3: color = 'darkgrey'
33.2038 	EXP 	blk2: fillColor = 'darkgrey'
33.2038 	EXP 	blk2: lineColor = 'darkgrey'
33.2038 	EXP 	blk2: color = 'darkgrey'
33.2038 	EXP 	blk3: fillColor = 'darkgrey'
33.2038 	EXP 	blk3: lineColor = 'darkgrey'
33.2038 	EXP 	blk3: color = 'darkgrey'
33.2042 	DATA 	Mouse: Left button down, pos=(766,836)
33.2203 	EXP 	blk2: fillColor = 'darkgrey'
33.2203 	EXP 	blk2: lineColor = 'darkgrey'
33.2203 	EXP 	blk2: color = 'darkgrey'
33.2203 	EXP 	blk3: fillColor = 'darkgrey'
33.2203 	EXP 	blk3: lineColor = 'darkgrey'
33.2203 	EXP 	blk3: color = 'darkgrey'
33.2203 	EXP 	blk5: fillColor = 'darkgrey'
33.2203 	EXP 	blk5: lineColor = 'darkgrey'
33.2203 	EXP 	blk5: color = 'darkgrey'
33.2370 	EXP 	blk2: fillColor = 'darkgrey'
33.2370 	EXP 	blk2: lineColor = 'darkgrey'
33.2370 	EXP 	blk2: color = 'darkgrey'
33.2370 	EXP 	blk3: fillColor = 'darkgrey'
33.2370 	EXP 	blk3: lineColor = 'darkgrey'
33.2370 	EXP 	blk3: color = 'darkgrey'
33.2370 	EXP 	blk5: fillColor = 'darkgrey'
33.2370 	EXP 	blk5: lineColor = 'darkgrey'
33.2370 	EXP 	blk5: color = 'darkgrey'
33.2536 	EXP 	blk2: fillColor = 'darkgrey'
33.2536 	EXP 	blk2: lineColor = 'darkgrey'
33.2536 	EXP 	blk2: color = 'darkgrey'
33.2536 	EXP 	blk3: fillColor = 'darkgrey'
33.2536 	EXP 	blk3: lineColor = 'darkgrey'
33.2536 	EXP 	blk3: color = 'darkgrey'
33.2536 	EXP 	blk5: fillColor = 'darkgrey'
33.2536 	EXP 	blk5: lineColor = 'darkgrey'
33.2536 	EXP 	blk5: color = 'darkgrey'
33.2703 	EXP 	blk2: fillColor = 'darkgrey'
33.2703 	EXP 	blk2: lineColor = 'darkgrey'
33.2703 	EXP 	blk2: color = 'darkgrey'
33.2703 	EXP 	blk3: fillColor = 'darkgrey'
33.2703 	EXP 	blk3: lineColor = 'darkgrey'
33.2703 	EXP 	blk3: color = 'darkgrey'
33.2703 	EXP 	blk5: fillColor = 'darkgrey'
33.2703 	EXP 	blk5: lineColor = 'darkgrey'
33.2703 	EXP 	blk5: color = 'darkgrey'
33.2872 	EXP 	blk2: fillColor = 'darkgrey'
33.2872 	EXP 	blk2: lineColor = 'darkgrey'
33.2872 	EXP 	blk2: color = 'darkgrey'
33.2872 	EXP 	blk3: fillColor = 'darkgrey'
33.2872 	EXP 	blk3: lineColor = 'darkgrey'
33.2872 	EXP 	blk3: color = 'darkgrey'
33.2872 	EXP 	blk5: fillColor = 'darkgrey'
33.2872 	EXP 	blk5: lineColor = 'darkgrey'
33.2872 	EXP 	blk5: color = 'darkgrey'
33.3039 	EXP 	blk2: fillColor = 'darkgrey'
33.3039 	EXP 	blk2: lineColor = 'darkgrey'
33.3039 	EXP 	blk2: color = 'darkgrey'
33.3039 	EXP 	blk3: fillColor = 'darkgrey'
33.3039 	EXP 	blk3: lineColor = 'darkgrey'
33.3039 	EXP 	blk3: color = 'darkgrey'
33.3039 	EXP 	blk5: fillColor = 'darkgrey'
33.3039 	EXP 	blk5: lineColor = 'darkgrey'
33.3039 	EXP 	blk5: color = 'darkgrey'
33.3047 	DATA 	Mouse:  Left button up, pos=(766,833)
33.3206 	EXP 	blk2: fillColor = 'darkgrey'
33.3206 	EXP 	blk2: lineColor = 'darkgrey'
33.3206 	EXP 	blk2: color = 'darkgrey'
33.3206 	EXP 	blk3: fillColor = 'darkgrey'
33.3206 	EXP 	blk3: lineColor = 'darkgrey'
33.3206 	EXP 	blk3: color = 'darkgrey'
33.3206 	EXP 	blk5: fillColor = 'darkgrey'
33.3206 	EXP 	blk5: lineColor = 'darkgrey'
33.3206 	EXP 	blk5: color = 'darkgrey'
33.3374 	EXP 	blk2: fillColor = 'darkgrey'
33.3374 	EXP 	blk2: lineColor = 'darkgrey'
33.3374 	EXP 	blk2: color = 'darkgrey'
33.3374 	EXP 	blk3: fillColor = 'darkgrey'
33.3374 	EXP 	blk3: lineColor = 'darkgrey'
33.3374 	EXP 	blk3: color = 'darkgrey'
33.3374 	EXP 	blk5: fillColor = 'darkgrey'
33.3374 	EXP 	blk5: lineColor = 'darkgrey'
33.3374 	EXP 	blk5: color = 'darkgrey'
33.3538 	EXP 	blk2: fillColor = 'darkgrey'
33.3538 	EXP 	blk2: lineColor = 'darkgrey'
33.3538 	EXP 	blk2: color = 'darkgrey'
33.3538 	EXP 	blk3: fillColor = 'darkgrey'
33.3538 	EXP 	blk3: lineColor = 'darkgrey'
33.3538 	EXP 	blk3: color = 'darkgrey'
33.3538 	EXP 	blk5: fillColor = 'darkgrey'
33.3538 	EXP 	blk5: lineColor = 'darkgrey'
33.3538 	EXP 	blk5: color = 'darkgrey'
33.3709 	EXP 	blk2: fillColor = 'darkgrey'
33.3709 	EXP 	blk2: lineColor = 'darkgrey'
33.3709 	EXP 	blk2: color = 'darkgrey'
33.3709 	EXP 	blk3: fillColor = 'darkgrey'
33.3709 	EXP 	blk3: lineColor = 'darkgrey'
33.3709 	EXP 	blk3: color = 'darkgrey'
33.3709 	EXP 	blk5: fillColor = 'darkgrey'
33.3709 	EXP 	blk5: lineColor = 'darkgrey'
33.3709 	EXP 	blk5: color = 'darkgrey'
33.3874 	EXP 	blk2: fillColor = 'darkgrey'
33.3874 	EXP 	blk2: lineColor = 'darkgrey'
33.3874 	EXP 	blk2: color = 'darkgrey'
33.3874 	EXP 	blk3: fillColor = 'darkgrey'
33.3874 	EXP 	blk3: lineColor = 'darkgrey'
33.3874 	EXP 	blk3: color = 'darkgrey'
33.3874 	EXP 	blk5: fillColor = 'darkgrey'
33.3874 	EXP 	blk5: lineColor = 'darkgrey'
33.3874 	EXP 	blk5: color = 'darkgrey'
33.4040 	EXP 	blk2: fillColor = 'darkgrey'
33.4040 	EXP 	blk2: lineColor = 'darkgrey'
33.4040 	EXP 	blk2: color = 'darkgrey'
33.4040 	EXP 	blk3: fillColor = 'darkgrey'
33.4040 	EXP 	blk3: lineColor = 'darkgrey'
33.4040 	EXP 	blk3: color = 'darkgrey'
33.4040 	EXP 	blk5: fillColor = 'darkgrey'
