3.7118 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([0., 0., 0.]), colorSpace='rgb', fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x140E84D0>, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x165A1630>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
16.1734 	EXP 	blk5: lineColor = 'darkgrey'
16.1734 	EXP 	blk5: color = 'darkgrey'
16.1903 	EXP 	blk3: fillColor = 'darkgrey'
16.1903 	EXP 	blk3: lineColor = 'darkgrey'
16.1903 	EXP 	blk3: color = 'darkgrey'
16.1903 	EXP 	blk2: fillColor = 'darkgrey'
16.1903 	EXP 	blk2: lineColor = 'darkgrey'
16.1903 	EXP 	blk2: color = 'darkgrey'
16.1903 	EXP 	blk4: fillColor = 'darkgrey'
16.1903 	EXP 	blk4: lineColor = 'darkgrey'
16.1903 	EXP 	blk4: color = 'darkgrey'
16.1903 	EXP 	blk5: fillColor = 'darkgrey'
16.1903 	EXP 	blk5: lineColor = 'darkgrey'
16.1903 	EXP 	blk5: color = 'darkgrey'
16.2070 	EXP 	blk3: fillColor = 'darkgrey'
16.2070 	EXP 	blk3: lineColor = 'darkgrey'
16.2070 	EXP 	blk3: color = 'darkgrey'
16.2070 	EXP 	blk2: fillColor = 'darkgrey'
16.2070 	EXP 	blk2: lineColor = 'darkgrey'
16.2070 	EXP 	blk2: color = 'darkgrey'
16.2070 	EXP 	blk4: fillColor = 'darkgrey'
16.2070 	EXP 	blk4: lineColor = 'darkgrey'
16.2070 	EXP 	blk4: color = 'darkgrey'
16.2070 	EXP 	blk5: fillColor = 'darkgrey'
16.2070 	EXP 	blk5: lineColor = 'darkgrey'
16.2070 	EXP 	blk5: color = 'darkgrey'
16.2237 	EXP 	blk3: fillColor = 'darkgrey'
16.2237 	EXP 	blk3: lineColor = 'darkgrey'
16.2237 	EXP 	blk3: color = 'darkgrey'
16.2237 	EXP 	blk2: fillColor = 'darkgrey'
16.2237 	EXP 	blk2: lineColor = 'darkgrey'
16.2237 	EXP 	blk2: color = 'darkgrey'
16.2237 	EXP 	blk4: fillColor = 'darkgrey'
16.2237 	EXP 	blk4: lineColor = 'darkgrey'
16.2237 	EXP 	blk4: color = 'darkgrey'
16.2237 	EXP 	blk5: fillColor = 'darkgrey'
16.2237 	EXP 	blk5: lineColor = 'darkgrey'
16.2237 	EXP 	blk5: color = 'darkgrey'
16.2405 	EXP 	blk3: fillColor = 'darkgrey'
16.2405 	EXP 	blk3: lineColor = 'darkgrey'
16.2405 	EXP 	blk3: color = 'darkgrey'
16.2405 	EXP 	blk2: fillColor = 'darkgrey'
16.2405 	EXP 	blk2: lineColor = 'darkgrey'
16.2405 	EXP 	blk2: color = 'darkgrey'
16.2405 	EXP 	blk4: fillColor = 'darkgrey'
16.2405 	EXP 	blk4: lineColor = 'darkgrey'
16.2405 	EXP 	blk4: color = 'darkgrey'
16.2405 	EXP 	blk5: fillColor = 'darkgrey'
16.2405 	EXP 	blk5: lineColor = 'darkgrey'
16.2405 	EXP 	blk5: color = 'darkgrey'
16.2572 	EXP 	blk3: fillColor = 'darkgrey'
16.2572 	EXP 	blk3: lineColor = 'darkgrey'
16.2572 	EXP 	blk3: color = 'darkgrey'
16.2572 	EXP 	blk2: fillColor = 'darkgrey'
16.2572 	EXP 	blk2: lineColor = 'darkgrey'
16.2572 	EXP 	blk2: color = 'darkgrey'
16.2572 	EXP 	blk4: fillColor = 'darkgrey'
16.2572 	EXP 	blk4: lineColor = 'darkgrey'
16.2572 	EXP 	blk4: color = 'darkgrey'
16.2572 	EXP 	blk5: fillColor = 'darkgrey'
16.2572 	EXP 	blk5: lineColor = 'darkgrey'
16.2572 	EXP 	blk5: color = 'darkgrey'
16.2739 	EXP 	blk3: fillColor = 'darkgrey'
16.2739 	EXP 	blk3: lineColor = 'darkgrey'
16.2739 	EXP 	blk3: color = 'darkgrey'
16.2739 	EXP 	blk2: fillColor = 'darkgrey'
16.2739 	EXP 	blk2: lineColor = 'darkgrey'
16.2739 	EXP 	blk2: color = 'darkgrey'
16.2739 	EXP 	blk4: fillColor = 'darkgrey'
16.2739 	EXP 	blk4: lineColor = 'darkgrey'
16.2739 	EXP 	blk4: color = 'darkgrey'
16.2739 	EXP 	blk5: fillColor = 'darkgrey'
16.2739 	EXP 	blk5: lineColor = 'darkgrey'
16.2739 	EXP 	blk5: color = 'darkgrey'
16.2902 	EXP 	blk3: fillColor = 'darkgrey'
16.2902 	EXP 	blk3: lineColor = 'darkgrey'
16.2902 	EXP 	blk3: color = 'darkgrey'
16.2902 	EXP 	blk2: fillColor = 'darkgrey'
16.2902 	EXP 	blk2: lineColor = 'darkgrey'
16.2902 	EXP 	blk2: color = 'darkgrey'
16.2902 	EXP 	blk4: fillColor = 'darkgrey'
16.2902 	EXP 	blk4: lineColor = 'darkgrey'
16.2902 	EXP 	blk4: color = 'darkgrey'
16.2902 	EXP 	blk5: fillColor = 'darkgrey'
16.2902 	EXP 	blk5: lineColor = 'darkgrey'
16.2902 	EXP 	blk5: color = 'darkgrey'
16.3070 	EXP 	blk3: fillColor = 'darkgrey'
16.3070 	EXP 	blk3: lineColor = 'darkgrey'
16.3070 	EXP 	blk3: color = 'darkgrey'
16.3070 	EXP 	blk2: fillColor = 'darkgrey'
16.3070 	EXP 	blk2: lineColor = 'darkgrey'
16.3070 	EXP 	blk2: color = 'darkgrey'
16.3070 	EXP 	blk4: fillColor = 'darkgrey'
16.3070 	EXP 	blk4: lineColor = 'darkgrey'
16.3070 	EXP 	blk4: color = 'darkgrey'
16.3070 	EXP 	blk5: fillColor = 'darkgrey'
16.3070 	EXP 	blk5: lineColor = 'darkgrey'
16.3070 	EXP 	blk5: color = 'darkgrey'
16.3236 	EXP 	blk3: fillColor = 'darkgrey'
16.3236 	EXP 	blk3: lineColor = 'darkgrey'
16.3236 	EXP 	blk3: color = 'darkgrey'
16.3236 	EXP 	blk2: fillColor = 'darkgrey'
16.3236 	EXP 	blk2: lineColor = 'darkgrey'
16.3236 	EXP 	blk2: color = 'darkgrey'
16.3236 	EXP 	blk4: fillColor = 'darkgrey'
16.3236 	EXP 	blk4: lineColor = 'darkgrey'
16.3236 	EXP 	blk4: color = 'darkgrey'
16.3236 	EXP 	blk5: fillColor = 'darkgrey'
16.3236 	EXP 	blk5: lineColor = 'darkgrey'
16.3236 	EXP 	blk5: color = 'darkgrey'
16.3406 	EXP 	blk3: fillColor = 'darkgrey'
16.3406 	EXP 	blk3: lineColor = 'darkgrey'
16.3406 	EXP 	blk3: color = 'darkgrey'
16.3406 	EXP 	blk2: fillColor = 'darkgrey'
16.3406 	EXP 	blk2: lineColor = 'darkgrey'
16.3406 	EXP 	blk2: color = 'darkgrey'
16.3406 	EXP 	blk4: fillColor = 'darkgrey'
16.3406 	EXP 	blk4: lineColor = 'darkgrey'
16.3406 	EXP 	blk4: color = 'darkgrey'
16.3406 	EXP 	blk5: fillColor = 'darkgrey'
16.3406 	EXP 	blk5: lineColor = 'darkgrey'
16.3406 	EXP 	blk5: color = 'darkgrey'
16.3571 	EXP 	blk3: fillColor = 'darkgrey'
16.3571 	EXP 	blk3: lineColor = 'darkgrey'
16.3571 	EXP 	blk3: color = 'darkgrey'
16.3571 	EXP 	blk2: fillColor = 'darkgrey'
16.3571 	EXP 	blk2: lineColor = 'darkgrey'
16.3571 	EXP 	blk2: color = 'darkgrey'
16.3571 	EXP 	blk4: fillColor = 'darkgrey'
16.3571 	EXP 	blk4: lineColor = 'darkgrey'
16.3571 	EXP 	blk4: color = 'darkgrey'
16.3571 	EXP 	blk5: fillColor = 'darkgrey'
16.3571 	EXP 	blk5: lineColor = 'darkgrey'
16.3571 	EXP 	blk5: color = 'darkgrey'
16.3738 	EXP 	blk3: fillColor = 'darkgrey'
16.3738 	EXP 	blk3: lineColor = 'darkgrey'
16.3738 	EXP 	blk3: color = 'darkgrey'
16.3738 	EXP 	blk2: fillColor = 'darkgrey'
16.3738 	EXP 	blk2: lineColor = 'darkgrey'
16.3738 	EXP 	blk2: color = 'darkgrey'
16.3738 	EXP 	blk4: fillColor = 'darkgrey'
16.3738 	EXP 	blk4: lineColor = 'darkgrey'
16.3738 	EXP 	blk4: color = 'darkgrey'
16.3738 	EXP 	blk5: fillColor = 'darkgrey'
16.3738 	EXP 	blk5: lineColor = 'darkgrey'
16.3738 	EXP 	blk5: color = 'darkgrey'
16.3904 	EXP 	blk3: fillColor = 'darkgrey'
16.3904 	EXP 	blk3: lineColor = 'darkgrey'
16.3904 	EXP 	blk3: color = 'darkgrey'
16.3904 	EXP 	blk2: fillColor = 'darkgrey'
16.3904 	EXP 	blk2: lineColor = 'darkgrey'
16.3904 	EXP 	blk2: color = 'darkgrey'
16.3904 	EXP 	blk4: fillColor = 'darkgrey'
16.3904 	EXP 	blk4: lineColor = 'darkgrey'
16.3904 	EXP 	blk4: color = 'darkgrey'
16.3904 	EXP 	blk5: fillColor = 'darkgrey'
16.3904 	EXP 	blk5: lineColor = 'darkgrey'
16.3904 	EXP 	blk5: color = 'darkgrey'
16.4072 	EXP 	blk3: fillColor = 'darkgrey'
16.4072 	EXP 	blk3: lineColor = 'darkgrey'
16.4072 	EXP 	blk3: color = 'darkgrey'
16.4072 	EXP 	blk2: fillColor = 'darkgrey'
16.4072 	EXP 	blk2: lineColor = 'darkgrey'
16.4072 	EXP 	blk2: color = 'darkgrey'
16.4072 	EXP 	blk4: fillColor = 'darkgrey'
16.4072 	EXP 	blk4: lineColor = 'darkgrey'
16.4072 	EXP 	blk4: color = 'darkgrey'
16.4072 	EXP 	blk5: fillColor = 'darkgrey'
16.4072 	EXP 	blk5: lineColor = 'darkgrey'
16.4072 	EXP 	blk5: color = 'darkgrey'
16.4238 	EXP 	blk3: fillColor = 'darkgrey'
16.4238 	EXP 	blk3: lineColor = 'darkgrey'
16.4238 	EXP 	blk3: color = 'darkgrey'
16.4238 	EXP 	blk2: fillColor = 'darkgrey'
16.4238 	EXP 	blk2: lineColor = 'darkgrey'
16.4238 	EXP 	blk2: color = 'darkgrey'
16.4238 	EXP 	blk4: fillColor = 'darkgrey'
16.4238 	EXP 	blk4: lineColor = 'darkgrey'
16.4238 	EXP 	blk4: color = 'darkgrey'
16.4238 	EXP 	blk5: fillColor = 'darkgrey'
16.4238 	EXP 	blk5: lineColor = 'darkgrey'
16.4238 	EXP 	blk5: color = 'darkgrey'
16.4403 	EXP 	blk3: fillColor = 'darkgrey'
16.4403 	EXP 	blk3: lineColor = 'darkgrey'
16.4403 	EXP 	blk3: color = 'darkgrey'
16.4403 	EXP 	blk2: fillColor = 'darkgrey'
16.4403 	EXP 	blk2: lineColor = 'darkgrey'
16.4403 	EXP 	blk2: color = 'darkgrey'
16.4403 	EXP 	blk4: fillColor = 'darkgrey'
16.4403 	EXP 	blk4: lineColor = 'darkgrey'
16.4403 	EXP 	blk4: color = 'darkgrey'
16.4403 	EXP 	blk5: fillColor = 'darkgrey'
16.4403 	EXP 	blk5: lineColor = 'darkgrey'
16.4403 	EXP 	blk5: color = 'darkgrey'
16.4409 	DATA 	Mouse: Left button down, pos=(1140,548)
16.4572 	EXP 	blk3: fillColor = 'darkgrey'
16.4572 	EXP 	blk3: lineColor = 'darkgrey'
16.4572 	EXP 	blk3: color = 'darkgrey'
16.4572 	EXP 	blk2: fillColor = 'darkgrey'
16.4572 	EXP 	blk2: lineColor = 'darkgrey'
16.4572 	EXP 	blk2: color = 'darkgrey'
16.4572 	EXP 	blk4: fillColor = 'darkgrey'
16.4572 	EXP 	blk4: lineColor = 'darkgrey'
16.4572 	EXP 	blk4: color = 'darkgrey'
16.4572 	EXP 	blk5: fillColor = 'darkgrey'
16.4572 	EXP 	blk5: lineColor = 'darkgrey'
16.4572 	EXP 	blk5: color = 'darkgrey'
16.4741 	EXP 	blk3: fillColor = 'darkgrey'
16.4741 	EXP 	blk3: lineColor = 'darkgrey'
16.4741 	EXP 	blk3: color = 'darkgrey'
16.4741 	EXP 	blk2: fillColor = 'darkgrey'
16.4741 	EXP 	blk2: lineColor = 'darkgrey'
16.4741 	EXP 	blk2: color = 'darkgrey'
16.4741 	EXP 	blk4: fillColor = 'darkgrey'
16.4741 	EXP 	blk4: lineColor = 'darkgrey'
16.4741 	EXP 	blk4: color = 'darkgrey'
16.4741 	EXP 	blk5: fillColor = 'darkgrey'
16.4741 	EXP 	blk5: lineColor = 'darkgrey'
16.4741 	EXP 	blk5: color = 'darkgrey'
16.4905 	EXP 	blk3: fillColor = 'darkgrey'
16.4905 	EXP 	blk3: lineColor = 'darkgrey'
16.4905 	EXP 	blk3: color = 'darkgrey'
16.4905 	EXP 	blk2: fillColor = 'darkgrey'
16.4905 	EXP 	blk2: lineColor = 'darkgrey'
16.4905 	EXP 	blk2: color = 'darkgrey'
16.4905 	EXP 	blk4: fillColor = 'darkgrey'
16.4905 	EXP 	blk4: lineColor = 'darkgrey'
16.4905 	EXP 	blk4: color = 'darkgrey'
16.4905 	EXP 	blk5: fillColor = 'darkgrey'
16.4905 	EXP 	blk5: lineColor = 'darkgrey'
16.4905 	EXP 	blk5: color = 'darkgrey'
16.5072 	EXP 	blk3: fillColor = 'darkgrey'
16.5072 	EXP 	blk3: lineColor = 'darkgrey'
16.5072 	EXP 	blk3: color = 'darkgrey'
16.5072 	EXP 	blk2: fillColor = 'darkgrey'
16.5072 	EXP 	blk2: lineColor = 'darkgrey'
16.5072 	EXP 	blk2: color = 'darkgrey'
16.5072 	EXP 	blk4: fillColor = 'darkgrey'
16.5072 	EXP 	blk4: lineColor = 'darkgrey'
16.5072 	EXP 	blk4: color = 'darkgrey'
16.5072 	EXP 	blk5: fillColor = 'darkgrey'
16.5072 	EXP 	blk5: lineColor = 'darkgrey'
16.5072 	EXP 	blk5: color = 'darkgrey'
16.5240 	EXP 	blk3: fillColor = 'darkgrey'
16.5240 	EXP 	blk3: lineColor = 'darkgrey'
16.5240 	EXP 	blk3: color = 'darkgrey'
16.5240 	EXP 	blk2: fillColor = 'darkgrey'
16.5240 	EXP 	blk2: lineColor = 'darkgrey'
16.5240 	EXP 	blk2: color = 'darkgrey'
16.5240 	EXP 	blk4: fillColor = 'darkgrey'
16.5240 	EXP 	blk4: lineColor = 'darkgrey'
16.5240 	EXP 	blk4: color = 'darkgrey'
16.5240 	EXP 	blk5: fillColor = 'darkgrey'
16.5240 	EXP 	blk5: lineColor = 'darkgrey'
16.5240 	EXP 	blk5: color = 'darkgrey'
16.5406 	EXP 	blk3: fillColor = 'darkgrey'
16.5406 	EXP 	blk3: lineColor = 'darkgrey'
16.5406 	EXP 	blk3: color = 'darkgrey'
16.5406 	EXP 	blk2: fillColor = 'darkgrey'
16.5406 	EXP 	blk2: lineColor = 'darkgrey'
16.5406 	EXP 	blk2: color = 'darkgrey'
16.5406 	EXP 	blk4: fillColor = 'darkgrey'
16.5406 	EXP 	blk4: lineColor = 'darkgrey'
16.5406 	EXP 	blk4: color = 'darkgrey'
16.5406 	EXP 	blk5: fillColor = 'darkgrey'
16.5406 	EXP 	blk5: lineColor = 'darkgrey'
16.5406 	EXP 	blk5: color = 'darkgrey'
16.5573 	EXP 	blk3: fillColor = 'darkgrey'
16.5573 	EXP 	blk3: lineColor = 'darkgrey'
16.5573 	EXP 	blk3: color = 'darkgrey'
16.5573 	EXP 	blk2: fillColor = 'darkgrey'
16.5573 	EXP 	blk2: lineColor = 'darkgrey'
16.5573 	EXP 	blk2: color = 'darkgrey'
16.5573 	EXP 	blk4: fillColor = 'darkgrey'
16.5573 	EXP 	blk4: lineColor = 'darkgrey'
16.5573 	EXP 	blk4: color = 'darkgrey'
16.5573 	EXP 	blk5: fillColor = 'darkgrey'
16.5573 	EXP 	blk5: lineColor = 'darkgrey'
16.5573 	EXP 	blk5: color = 'darkgrey'
16.5588 	DATA 	Mouse:  Left button up, pos=(1142,549)
16.5740 	EXP 	blk3: fillColor = 'darkgrey'
16.5740 	EXP 	blk3: lineColor = 'darkgrey'
16.5740 	EXP 	blk3: color = 'darkgrey'
16.5740 	EXP 	blk2: fillColor = 'darkgrey'
16.5740 	EXP 	blk2: lineColor = 'darkgrey'
16.5740 	EXP 	blk2: color = 'darkgrey'
16.5740 	EXP 	blk4: fillColor = 'darkgrey'
16.5740 	EXP 	blk4: lineColor = 'darkgrey'
16.5740 	EXP 	blk4: color = 'darkgrey'
16.5740 	EXP 	blk5: fillColor = 'darkgrey'
16.5740 	EXP 	blk5: lineColor = 'darkgrey'
16.5740 	EXP 	blk5: color = 'darkgrey'
16.5908 	EXP 	blk3: fillColor = 'darkgrey'
16.5908 	EXP 	blk3: lineColor = 'darkgrey'
16.5908 	EXP 	blk3: color = 'darkgrey'
16.5908 	EXP 	blk2: fillColor = 'darkgrey'
16.5908 	EXP 	blk2: lineColor = 'darkgrey'
16.5908 	EXP 	blk2: color = 'darkgrey'
16.5908 	EXP 	blk4: fillColor = 'darkgrey'
16.5908 	EXP 	blk4: lineColor = 'darkgrey'
16.5908 	EXP 	blk4: color = 'darkgrey'
16.5908 	EXP 	blk5: fillColor = 'darkgrey'
16.5908 	EXP 	blk5: lineColor = 'darkgrey'
16.5908 	EXP 	blk5: color = 'darkgrey'
16.6074 	EXP 	blk3: fillColor = 'darkgrey'
16.6074 	EXP 	blk3: lineColor = 'darkgrey'
16.6074 	EXP 	blk3: color = 'darkgrey'
16.6074 	EXP 	blk2: fillColor = 'darkgrey'
16.6074 	EXP 	blk2: lineColor = 'darkgrey'
16.6074 	EXP 	blk2: color = 'darkgrey'
16.6074 	EXP 	blk4: fillColor = 'darkgrey'
16.6074 	EXP 	blk4: lineColor = 'darkgrey'
16.6074 	EXP 	blk4: color = 'darkgrey'
16.6074 	EXP 	blk5: fillColor = 'darkgrey'
16.6074 	EXP 	blk5: lineColor = 'darkgrey'
16.6074 	EXP 	blk5: color = 'darkgrey'
16.6239 	EXP 	blk3: fillColor = 'darkgrey'
16.6239 	EXP 	blk3: lineColor = 'darkgrey'
16.6239 	EXP 	blk3: color = 'darkgrey'
16.6239 	EXP 	blk2: fillColor = 'darkgrey'
16.6239 	EXP 	blk2: lineColor = 'darkgrey'
16.6239 	EXP 	blk2: color = 'darkgrey'
16.6239 	EXP 	blk4: fillColor = 'darkgrey'
16.6239 	EXP 	blk4: lineColor = 'darkgrey'
16.6239 	EXP 	blk4: color = 'darkgrey'
16.6239 	EXP 	blk5: fillColor = 'darkgrey'
16.6239 	EXP 	blk5: lineColor = 'darkgrey'
16.6239 	EXP 	blk5: color = 'darkgrey'
16.6409 	EXP 	blk3: fillColor = 'darkgrey'
16.6409 	EXP 	blk3: lineColor = 'darkgrey'
16.6409 	EXP 	blk3: color = 'darkgrey'
16.6409 	EXP 	blk2: fillColor = 'darkgrey'
16.6409 	EXP 	blk2: lineColor = 'darkgrey'
16.6409 	EXP 	blk2: color = 'darkgrey'
16.6409 	EXP 	blk4: fillColor = 'darkgrey'
16.6409 	EXP 	blk4: lineColor = 'darkgrey'
16.6409 	EXP 	blk4: color = 'darkgrey'
16.6409 	EXP 	blk5: fillColor = 'darkgrey'
16.6409 	EXP 	blk5: lineColor = 'darkgrey'
16.6409 	EXP 	blk5: color = 'darkgrey'
16.6574 	EXP 	blk3: fillColor = 'darkgrey'
16.6574 	EXP 	blk3: lineColor = 'darkgrey'
16.6574 	EXP 	blk3: color = 'darkgrey'
16.6574 	EXP 	blk2: fillColor = 'darkgrey'
16.6574 	EXP 	blk2: lineColor = 'darkgrey'
16.6574 	EXP 	blk2: color = 'darkgrey'
16.6574 	EXP 	blk4: fillColor = 'darkgrey'
16.6574 	EXP 	blk4: lineColor = 'darkgrey'
16.6574 	EXP 	blk4: color = 'darkgrey'
16.6574 	EXP 	blk5: fillColor = 'darkgrey'
16.6574 	EXP 	blk5: lineColor = 'darkgrey'
16.6574 	EXP 	blk5: color = 'darkgrey'
16.6579 	DATA 	Mouse: Left button down, pos=(1167,521)
16.6740 	EXP 	blk3: fillColor = 'darkgrey'
16.6740 	EXP 	blk3: lineColor = 'darkgrey'
16.6740 	EXP 	blk3: color = 'darkgrey'
16.6740 	EXP 	blk2: fillColor = 'darkgrey'
16.6740 	EXP 	blk2: lineColor = 'darkgrey'
16.6740 	EXP 	blk2: color = 'darkgrey'
16.6740 	EXP 	blk4: fillColor = 'darkgrey'
16.6740 	EXP 	blk4: lineColor = 'darkgrey'
16.6740 	EXP 	blk4: color = 'darkgrey'
16.6740 	EXP 	blk5: fillColor = 'darkgrey'
16.6740 	EXP 	blk5: lineColor = 'darkgrey'
16.6740 	EXP 	blk5: color = 'darkgrey'
16.6907 	EXP 	blk3: fillColor = 'darkgrey'
16.6907 	EXP 	blk3: lineColor = 'darkgrey'
16.6907 	EXP 	blk3: color = 'darkgrey'
16.6907 	EXP 	blk2: fillColor = 'darkgrey'
16.6907 	EXP 	blk2: lineColor = 'darkgrey'
16.6907 	EXP 	blk2: color = 'darkgrey'
16.6907 	EXP 	blk4: fillColor = 'darkgrey'
16.6907 	EXP 	blk4: lineColor = 'darkgrey'
16.6907 	EXP 	blk4: color = 'darkgrey'
16.6907 	EXP 	blk5: fillColor = 'darkgrey'
16.6907 	EXP 	blk5: lineColor = 'darkgrey'
16.6907 	EXP 	blk5: color = 'darkgrey'
16.7074 	EXP 	blk3: fillColor = 'darkgrey'
16.7074 	EXP 	blk3: lineColor = 'darkgrey'
16.7074 	EXP 	blk3: color = 'darkgrey'
16.7074 	EXP 	blk2: fillColor = 'darkgrey'
16.7074 	EXP 	blk2: lineColor = 'darkgrey'
16.7074 	EXP 	blk2: color = 'darkgrey'
16.7074 	EXP 	blk4: fillColor = 'darkgrey'
16.7074 	EXP 	blk4: lineColor = 'darkgrey'
16.7074 	EXP 	blk4: color = 'darkgrey'
16.7074 	EXP 	blk5: fillColor = 'darkgrey'
16.7074 	EXP 	blk5: lineColor = 'darkgrey'
16.7074 	EXP 	blk5: color = 'darkgrey'
16.7242 	EXP 	blk3: fillColor = 'darkgrey'
16.7242 	EXP 	blk3: lineColor = 'darkgrey'
16.7242 	EXP 	blk3: color = 'darkgrey'
16.7242 	EXP 	blk2: fillColor = 'darkgrey'
16.7242 	EXP 	blk2: lineColor = 'darkgrey'
16.7242 	EXP 	blk2: color = 'darkgrey'
16.7242 	EXP 	blk4: fillColor = 'darkgrey'
16.7242 	EXP 	blk4: lineColor = 'darkgrey'
16.7242 	EXP 	blk4: color = 'darkgrey'
16.7242 	EXP 	blk5: fillColor = 'darkgrey'
16.7242 	EXP 	blk5: lineColor = 'darkgrey'
16.7242 	EXP 	blk5: color = 'darkgrey'
16.7408 	EXP 	blk3: fillColor = 'darkgrey'
16.7408 	EXP 	blk3: lineColor = 'darkgrey'
16.7408 	EXP 	blk3: color = 'darkgrey'
16.7408 	EXP 	blk2: fillColor = 'darkgrey'
16.7408 	EXP 	blk2: lineColor = 'darkgrey'
16.7408 	EXP 	blk2: color = 'darkgrey'
16.7408 	EXP 	blk4: fillColor = 'darkgrey'
16.7408 	EXP 	blk4: lineColor = 'darkgrey'
16.7408 	EXP 	blk4: color = 'darkgrey'
16.7408 	EXP 	blk5: fillColor = 'darkgrey'
16.7408 	EXP 	blk5: lineColor = 'darkgrey'
16.7408 	EXP 	blk5: color = 'darkgrey'
16.7575 	EXP 	blk3: fillColor = 'darkgrey'
16.7575 	EXP 	blk3: lineColor = 'darkgrey'
16.7575 	EXP 	blk3: color = 'darkgrey'
16.7575 	EXP 	blk2: fillColor = 'darkgrey'
16.7575 	EXP 	blk2: lineColor = 'darkgrey'
16.7575 	EXP 	blk2: color = 'darkgrey'
16.7575 	EXP 	blk4: fillColor = 'darkgrey'
16.7575 	EXP 	blk4: lineColor = 'darkgrey'
16.7575 	EXP 	blk4: color = 'darkgrey'
16.7575 	EXP 	blk5: fillColor = 'darkgrey'
16.7575 	EXP 	blk5: lineColor = 'darkgrey'
16.7575 	EXP 	blk5: color = 'darkgrey'
16.7743 	EXP 	blk3: fillColor = 'darkgrey'
16.7743 	EXP 	blk3: lineColor = 'darkgrey'
16.7743 	EXP 	blk3: color = 'darkgrey'
16.7743 	EXP 	blk2: fillColor = 'darkgrey'
16.7743 	EXP 	blk2: lineColor = 'darkgrey'
16.7743 	EXP 	blk2: color = 'darkgrey'
16.7743 	EXP 	blk4: fillColor = 'darkgrey'
16.7743 	EXP 	blk4: lineColor = 'darkgrey'
16.7743 	EXP 	blk4: color = 'darkgrey'
16.7743 	EXP 	blk5: fillColor = 'darkgrey'
16.7743 	EXP 	blk5: lineColor = 'darkgrey'
16.7743 	EXP 	blk5: color = 'darkgrey'
16.7909 	EXP 	blk3: fillColor = 'darkgrey'
16.7909 	EXP 	blk3: lineColor = 'darkgrey'
16.7909 	EXP 	blk3: color = 'darkgrey'
16.7909 	EXP 	blk2: fillColor = 'darkgrey'
16.7909 	EXP 	blk2: lineColor = 'darkgrey'
16.7909 	EXP 	blk2: color = 'darkgrey'
16.7909 	EXP 	blk4: fillColor = 'darkgrey'
16.7909 	EXP 	blk4: lineColor = 'darkgrey'
16.7909 	EXP 	blk4: color = 'darkgrey'
16.7909 	EXP 	blk5: fillColor = 'darkgrey'
16.7909 	EXP 	blk5: lineColor = 'darkgrey'
16.7909 	EXP 	blk5: color = 'darkgrey'
16.7914 	DATA 	Mouse:  Left button up, pos=(1181,513)
16.8074 	EXP 	blk3: fillColor = 'darkgrey'
16.8074 	EXP 	blk3: lineColor = 'darkgrey'
16.8074 	EXP 	blk3: color = 'darkgrey'
16.8074 	EXP 	blk2: fillColor = 'darkgrey'
16.8074 	EXP 	blk2: lineColor = 'darkgrey'
16.8074 	EXP 	blk2: color = 'darkgrey'
16.8074 	EXP 	blk4: fillColor = 'darkgrey'
16.8074 	EXP 	blk4: lineColor = 'darkgrey'
16.8074 	EXP 	blk4: color = 'darkgrey'
16.8074 	EXP 	blk5: fillColor = 'darkgrey'
16.8074 	EXP 	blk5: lineColor = 'darkgrey'
16.8074 	EXP 	blk5: color = 'darkgrey'
16.8242 	EXP 	blk3: fillColor = 'darkgrey'
16.8242 	EXP 	blk3: lineColor = 'darkgrey'
16.8242 	EXP 	blk3: color = 'darkgrey'
16.8242 	EXP 	blk2: fillColor = 'darkgrey'
16.8242 	EXP 	blk2: lineColor = 'darkgrey'
16.8242 	EXP 	blk2: color = 'darkgrey'
16.8242 	EXP 	blk4: fillColor = 'darkgrey'
16.8242 	EXP 	blk4: lineColor = 'darkgrey'
16.8242 	EXP 	blk4: color = 'darkgrey'
16.8242 	EXP 	blk5: fillColor = 'darkgrey'
16.8242 	EXP 	blk5: lineColor = 'darkgrey'
16.8242 	EXP 	blk5: color = 'darkgrey'
16.8409 	EXP 	blk3: fillColor = 'darkgrey'
16.8409 	EXP 	blk3: lineColor = 'darkgrey'
16.8409 	EXP 	blk3: color = 'darkgrey'
16.8409 	EXP 	blk2: fillColor = 'darkgrey'
16.8409 	EXP 	blk2: lineColor = 'darkgrey'
16.8409 	EXP 	blk2: color = 'darkgrey'
16.8409 	EXP 	blk4: fillColor = 'darkgrey'
16.8409 	EXP 	blk4: lineColor = 'darkgrey'
16.8409 	EXP 	blk4: color = 'darkgrey'
16.8409 	EXP 	blk5: fillColor = 'darkgrey'
16.8409 	EXP 	blk5: lineColor = 'darkgrey'
16.8409 	EXP 	blk5: color = 'darkgrey'
16.8578 	EXP 	blk3: fillColor = 'darkgrey'
16.8578 	EXP 	blk3: lineColor = 'darkgrey'
